t,unix_time,north_m,east_m,down_m,vn_m_s,ve_m_s,vd_m_s,roll_deg,pitch_deg,yaw_deg,flight_mode,mission_phase,mission_t0_unix
17.262,1770379673.786432,4.422,-0.045,-0.996,0.886,0.002,-0.005,0.10593348741531372,-0.164016991853714,-0.4518806040287018,OFFBOARD,INIT,
17.363,1770379673.887384,4.507,-0.045,-0.997,0.886,0.001,-0.005,0.07975156605243683,-0.23342818021774292,-0.4761931300163269,OFFBOARD,INIT,
17.464,1770379673.988241,4.598,-0.046,-0.998,0.889,0.001,-0.004,0.07908166199922562,-0.2866401672363281,-0.48018157482147217,OFFBOARD,INIT,
17.565,1770379674.089302,4.683,-0.046,-0.999,0.891,-0.001,-0.002,0.08051728457212448,-0.36402344703674316,-0.4617937207221985,OFFBOARD,INIT,
17.666,1770379674.190305,4.775,-0.048,-0.999,0.895,-0.002,-0.001,0.09914632886648178,-0.4362182915210724,-0.4374944269657135,OFFBOARD,INIT,
17.766,1770379674.290966,4.860,-0.050,-1.000,0.900,-0.003,-0.001,0.10780538618564606,-0.5156936049461365,-0.4232725501060486,OFFBOARD,INIT,
17.867,1770379674.392180,4.953,-0.051,-1.001,0.906,-0.003,-0.001,0.12783464789390564,-0.5482416152954102,-0.3878818452358246,OFFBOARD,INIT,
17.968,1770379674.493077,5.038,-0.053,-1.003,0.910,-0.004,-0.002,0.12804892659187317,-0.5784948468208313,-0.38744863867759705,OFFBOARD,INIT,
18.069,1770379674.593238,5.160,-0.055,-1.004,0.917,-0.004,-0.001,0.14131318032741547,-0.6051608920097351,-0.39207378029823303,OFFBOARD,INIT,
18.169,1770379674.693767,5.246,-0.056,-1.005,0.924,-0.003,0.001,0.15498927235603333,-0.6760054230690002,-0.40167734026908875,OFFBOARD,INIT,
18.270,1770379674.794682,5.311,-0.056,-1.006,0.929,-0.003,0.002,0.15197421610355377,-0.7348458170890808,-0.42323076725006104,OFFBOARD,INIT,
18.371,1770379674.895565,5.398,-0.056,-1.007,0.936,-0.004,0.003,0.16437746584415436,-0.7583466172218323,-0.44043365120887756,OFFBOARD,INIT,
18.472,1770379674.996750,5.494,-0.057,-1.008,0.947,-0.001,0.004,0.1526193767786026,-0.7685197591781616,-0.4499843716621399,OFFBOARD,INIT,
18.573,1770379675.097413,5.613,-0.056,-1.008,0.961,0.001,0.006,0.11799173802137375,-0.7395465970039368,-0.46213552355766296,OFFBOARD,INIT,
18.673,1770379675.197611,5.711,-0.056,-1.008,0.970,0.001,0.006,0.11152539402246475,-0.6686688661575317,-0.46850740909576416,OFFBOARD,INIT,
18.774,1770379675.298838,5.803,-0.056,-1.008,0.976,0.001,0.008,0.08369416743516922,-0.6181154847145081,-0.48607027530670166,OFFBOARD,INIT,
18.875,1770379675.399650,5.903,-0.057,-1.008,0.984,-0.002,0.008,0.08225085586309433,-0.5628320574760437,-0.47773268818855286,OFFBOARD,INIT,
18.975,1770379675.500020,5.995,-0.057,-1.008,0.990,-0.001,0.008,0.09945478290319443,-0.4984038472175598,-0.47469374537467957,OFFBOARD,INIT,
19.076,1770379675.600873,6.097,-0.057,-1.008,0.995,-0.001,0.007,0.09517938643693924,-0.4460779130458832,-0.4870370626449585,OFFBOARD,INIT,
19.177,1770379675.701732,6.191,-0.058,-1.009,1.000,-0.001,0.008,0.08361587673425674,-0.4612044394016266,-0.4762050211429596,OFFBOARD,INIT,
19.278,1770379675.802799,6.294,-0.058,-1.009,1.007,-0.002,0.008,0.08947836607694626,-0.4377211928367615,-0.4779353737831116,OFFBOARD,INIT,
19.379,1770379675.903986,6.390,-0.059,-1.009,1.010,-0.002,0.009,0.08519478887319565,-0.3595293462276459,-0.4698784649372101,OFFBOARD,INIT,
19.480,1770379676.004786,6.494,-0.059,-1.009,1.013,-0.001,0.010,0.09652683883905411,-0.34256041049957275,-0.4505804479122162,OFFBOARD,INIT,
19.581,1770379676.105626,6.591,-0.060,-1.009,1.016,-0.001,0.009,0.05729300528764725,-0.30924585461616516,-0.4322986900806427,OFFBOARD,INIT,
19.681,1770379676.205811,6.696,-0.060,-1.009,1.018,-0.004,0.010,0.0558188259601593,-0.21250313520431519,-0.4336967170238495,OFFBOARD,INIT,
19.782,1770379676.306950,6.793,-0.061,-1.009,1.017,-0.005,0.009,0.08508102595806122,-0.20616662502288818,-0.45176011323928833,OFFBOARD,INIT,
19.883,1770379676.407490,6.899,-0.062,-1.009,1.019,-0.006,0.009,0.1123296469449997,-0.1867830455303192,-0.4621084928512573,OFFBOARD,INIT,
19.984,1770379676.508880,6.964,-0.063,-1.008,1.019,-0.006,0.008,0.12543372809886932,-0.14181379973888397,-0.45396944880485535,OFFBOARD,INIT,
20.085,1770379676.609524,7.102,-0.064,-1.007,1.019,-0.008,0.009,0.1371840089559555,-0.16561345756053925,-0.4587770700454712,OFFBOARD,INIT,
20.185,1770379676.709907,7.200,-0.065,-1.007,1.017,-0.009,0.009,0.1277274489402771,-0.11540129780769348,-0.4457677900791168,OFFBOARD,INIT,
20.286,1770379676.810636,7.306,-0.065,-1.006,1.015,-0.007,0.010,0.1448652744293213,-0.11189597845077515,-0.45339667797088623,OFFBOARD,INIT,
20.387,1770379676.911692,7.404,-0.066,-1.004,1.013,-0.006,0.010,0.14044217765331268,-0.09777526557445526,-0.44080081582069397,OFFBOARD,INIT,
20.488,1770379677.012730,7.510,-0.065,-1.003,1.011,-0.006,0.009,0.10977649688720703,-0.09522400051355362,-0.4537419378757477,OFFBOARD,INIT,
20.589,1770379677.113560,7.608,-0.065,-1.002,1.009,-0.007,0.007,0.09420371800661087,-0.05475813150405884,-0.4530707597732544,OFFBOARD,INIT,
20.691,1770379677.215324,7.715,-0.065,-1.001,1.006,-0.009,0.005,0.11094098538160324,-0.016536759212613106,-0.4446491599082947,OFFBOARD,INIT,
20.791,1770379677.315867,7.812,-0.065,-1.001,1.003,-0.010,0.004,0.11773417890071869,0.013482130132615566,-0.447586327791214,OFFBOARD,INIT,
20.892,1770379677.416568,7.918,-0.065,-1.001,0.997,-0.009,0.003,0.11446133255958557,0.038116827607154846,-0.4307617247104645,OFFBOARD,INIT,
20.992,1770379677.517065,8.014,-0.065,-1.000,0.993,-0.011,0.002,0.11061462759971619,-0.005884729791432619,-0.432829886674881,OFFBOARD,INIT,
21.093,1770379677.617304,8.119,-0.066,-1.000,0.990,-0.012,0.001,0.11586649715900421,-0.05588318035006523,-0.4341137409210205,OFFBOARD,INIT,
21.193,1770379677.717478,8.216,-0.066,-1.000,0.989,-0.012,0.000,0.13083389401435852,-0.05638039857149124,-0.44944116473197937,OFFBOARD,INIT,
21.294,1770379677.818650,8.321,-0.067,-1.000,0.990,-0.013,0.002,0.1215563490986824,-0.05846014618873596,-0.42693424224853516,OFFBOARD,INIT,
21.395,1770379677.919549,8.418,-0.068,-0.999,0.988,-0.012,0.002,0.11059224605560303,-0.027194110676646233,-0.42646485567092896,OFFBOARD,INIT,
21.496,1770379678.020447,8.522,-0.070,-0.999,0.984,-0.014,0.000,0.14404098689556122,-0.04415186494588852,-0.45186030864715576,OFFBOARD,INIT,
21.596,1770379678.120813,8.618,-0.072,-0.999,0.981,-0.015,-0.001,0.15343084931373596,-0.007810973096638918,-0.4626657962799072,OFFBOARD,INIT,
21.697,1770379678.221200,8.689,-0.073,-0.999,0.979,-0.016,-0.001,0.17487733066082,-0.029987376183271408,-0.44629865884780884,OFFBOARD,INIT,
21.797,1770379678.321716,8.785,-0.076,-0.999,0.977,-0.015,-0.002,0.19947008788585663,-0.07040251791477203,-0.45198726654052734,OFFBOARD,INIT,
21.898,1770379678.422959,8.888,-0.079,-0.999,0.977,-0.016,-0.003,0.21063698828220367,-0.10854402929544449,-0.456441730260849,OFFBOARD,INIT,
21.999,1770379678.523517,8.983,-0.082,-1.000,0.975,-0.015,-0.001,0.22672536969184875,-0.12378336489200592,-0.45219334959983826,OFFBOARD,INIT,
22.100,1770379678.624830,9.086,-0.085,-1.001,0.974,-0.014,-0.002,0.240605890750885,-0.09363662451505661,-0.44741109013557434,OFFBOARD,INIT,
22.201,1770379678.725528,9.181,-0.088,-1.001,0.974,-0.012,-0.002,0.24633227288722992,-0.1165819838643074,-0.4354427456855774,OFFBOARD,INIT,
22.302,1770379678.826969,9.284,-0.091,-1.001,0.975,-0.012,-0.001,0.2569780647754669,-0.10229919850826263,-0.43428900837898254,OFFBOARD,INIT,
22.403,1770379678.927711,9.380,-0.093,-1.002,0.975,-0.012,-0.001,0.2756289541721344,-0.1026027649641037,-0.4178312420845032,OFFBOARD,INIT,
22.504,1770379679.028959,9.483,-0.097,-1.002,0.976,-0.011,-0.000,0.2950868010520935,-0.05562182888388634,-0.42050907015800476,OFFBOARD,INIT,
22.605,1770379679.129743,9.579,-0.099,-1.003,0.976,-0.008,-0.000,0.310586541891098,-0.03768877685070038,-0.4268515706062317,OFFBOARD,INIT,
22.705,1770379679.229908,9.714,-0.103,-1.003,0.977,-0.005,0.003,0.30520495772361755,-0.0023074920754879713,-0.42807433009147644,OFFBOARD,INIT,
22.806,1770379679.330224,9.809,-0.105,-1.004,0.976,-0.002,0.003,0.3037547767162323,0.006031999364495277,-0.4392547309398651,OFFBOARD,INIT,
22.906,1770379679.431085,9.913,-0.106,-1.004,0.975,-0.000,0.003,0.29138052463531494,-0.011146693490445614,-0.44155529141426086,OFFBOARD,INIT,
23.007,1770379679.531945,10.008,-0.107,-1.004,0.972,0.001,0.004,0.28931427001953125,0.025132788345217705,-0.4420342743396759,OFFBOARD,INIT,
23.108,1770379679.632945,10.111,-0.109,-1.005,0.969,0.001,0.003,0.28242477774620056,0.0359068289399147,-0.4488527476787567,OFFBOARD,INIT,
23.209,1770379679.733563,10.206,-0.110,-1.005,0.967,0.004,0.004,0.28943106532096863,0.012120631523430347,-0.44926148653030396,OFFBOARD,INIT,
23.309,1770379679.833663,10.310,-0.112,-1.006,0.966,0.004,0.003,0.2864743769168854,-0.002989382715895772,-0.45045265555381775,OFFBOARD,INIT,
23.410,1770379679.934424,10.405,-0.113,-1.007,0.964,0.005,0.003,0.2706872820854187,-0.015386024489998817,-0.4332810938358307,OFFBOARD,INIT,
23.510,1770379680.034764,10.507,-0.114,-1.008,0.962,0.006,0.005,0.2896069288253784,-0.01410518866032362,-0.4547673761844635,OFFBOARD,INIT,
23.611,1770379680.135689,10.602,-0.115,-1.008,0.959,0.005,0.007,0.2801182270050049,0.01382535882294178,-0.442884236574173,OFFBOARD,INIT,
23.712,1770379680.236496,10.704,-0.117,-1.008,0.957,0.006,0.007,0.291998952627182,-0.02967604622244835,-0.43280747532844543,OFFBOARD,INIT,
23.813,1770379680.337770,10.797,-0.118,-1.008,0.956,0.008,0.006,0.29517826437950134,-0.046443697065114975,-0.4293297529220581,OFFBOARD,INIT,
23.914,1770379680.438809,10.898,-0.118,-1.007,0.955,0.009,0.006,0.281724214553833,-0.0916464626789093,-0.4442615807056427,OFFBOARD,INIT,
24.015,1770379680.539742,10.992,-0.119,-1.007,0.955,0.010,0.007,0.25888994336128235,-0.1271866261959076,-0.4418756067752838,OFFBOARD,INIT,
24.116,1770379680.640387,11.092,-0.121,-1.007,0.952,0.010,0.006,0.2752287685871124,-0.10634984076023102,-0.4578569531440735,OFFBOARD,INIT,
24.217,1770379680.741357,11.184,-0.122,-1.007,0.951,0.012,0.007,0.27354443073272705,-0.1327795684337616,-0.463308721780777,OFFBOARD,INIT,
24.317,1770379680.841663,11.283,-0.123,-1.006,0.948,0.013,0.006,0.246167853474617,-0.15041647851467133,-0.45546063780784607,OFFBOARD,INIT,
24.419,1770379680.943478,11.375,-0.124,-1.006,0.948,0.013,0.006,0.2513369023799896,-0.16488920152187347,-0.4745454490184784,OFFBOARD,INIT,
24.520,1770379681.044882,11.475,-0.125,-1.006,0.949,0.015,0.007,0.26942944526672363,-0.2459452748298645,-0.47682875394821167,OFFBOARD,INIT,
24.621,1770379681.145823,11.568,-0.126,-1.006,0.952,0.017,0.007,0.2448319047689438,-0.3401031494140625,-0.4565645456314087,OFFBOARD,INIT,
24.721,1770379681.246066,11.668,-0.126,-1.005,0.957,0.019,0.007,0.20910197496414185,-0.33147889375686646,-0.4573134183883667,OFFBOARD,INIT,
24.822,1770379681.346850,11.762,-0.126,-1.004,0.962,0.019,0.008,0.18669958412647247,-0.3171149790287018,-0.47230520844459534,OFFBOARD,INIT,
24.923,1770379681.447911,11.863,-0.127,-1.003,0.969,0.020,0.008,0.19037605822086334,-0.270150363445282,-0.46119847893714905,OFFBOARD,INIT,
25.024,1770379681.549033,11.958,-0.127,-1.002,0.972,0.022,0.006,0.168996661901474,-0.2324204444885254,-0.4557502567768097,OFFBOARD,INIT,
25.125,1770379681.650021,12.062,-0.127,-1.001,0.976,0.021,0.007,0.14449478685855865,-0.21092641353607178,-0.4452488422393799,OFFBOARD,INIT,
25.226,1770379681.750713,12.157,-0.128,-1.000,0.980,0.022,0.003,0.15260811150074005,-0.10721195489168167,-0.4226166307926178,OFFBOARD,INIT,
25.326,1770379681.850994,12.261,-0.129,-0.999,0.981,0.019,0.002,0.1516345888376236,-0.052411146461963654,-0.40626955032348633,OFFBOARD,INIT,
25.427,1770379681.951949,12.357,-0.130,-0.998,0.981,0.017,0.001,0.19046208262443542,-0.06699501723051071,-0.423984169960022,OFFBOARD,INIT,
25.528,1770379682.052420,12.460,-0.131,-0.998,0.981,0.017,0.001,0.19817912578582764,-0.06476491689682007,-0.43600043654441833,OFFBOARD,INIT,
25.628,1770379682.152842,12.556,-0.131,-0.998,0.982,0.019,-0.002,0.2075110375881195,-0.020964983850717545,-0.43049752712249756,OFFBOARD,INIT,
25.729,1770379682.253444,12.660,-0.131,-0.998,0.981,0.019,-0.002,0.17773017287254333,0.010036082938313484,-0.44721803069114685,OFFBOARD,INIT,
25.830,1770379682.354461,12.756,-0.131,-0.998,0.981,0.021,-0.001,0.16739512979984283,-0.0038158593233674765,-0.46909070014953613,OFFBOARD,INIT,
25.930,1770379682.455138,12.860,-0.131,-0.998,0.980,0.021,-0.002,0.13822482526302338,0.0197600144892931,-0.47973737120628357,OFFBOARD,INIT,
26.031,1770379682.555393,12.955,-0.130,-0.998,0.979,0.023,-0.003,0.12381450086832047,0.0006405581370927393,-0.4829983413219452,OFFBOARD,INIT,
26.132,1770379682.656325,13.059,-0.128,-0.999,0.979,0.023,-0.003,0.08863063901662827,0.010826190002262592,-0.4838733673095703,OFFBOARD,INIT,
26.232,1770379682.756605,13.155,-0.126,-0.999,0.979,0.021,-0.001,0.07342900335788727,0.004572522826492786,-0.4835216999053955,OFFBOARD,INIT,
26.333,1770379682.857548,13.258,-0.125,-1.000,0.979,0.020,-0.002,0.06730649620294571,0.045980919152498245,-0.4832112491130829,OFFBOARD,INIT,
26.434,1770379682.958982,13.354,-0.124,-1.000,0.979,0.020,-0.001,0.044691089540719986,0.10579664260149002,-0.4767417311668396,OFFBOARD,INIT,
26.535,1770379683.059743,13.457,-0.122,-1.000,0.976,0.023,-0.001,0.016822461038827896,0.10301201045513153,-0.4676210880279541,OFFBOARD,INIT,
26.636,1770379683.160692,13.553,-0.120,-1.000,0.975,0.023,-0.001,-0.03851646929979324,0.10664419829845428,-0.45741406083106995,OFFBOARD,INIT,
26.737,1770379683.261923,13.656,-0.118,-0.999,0.973,0.021,-0.001,-0.05709046125411987,0.06945406645536423,-0.47373443841934204,OFFBOARD,INIT,
26.838,1770379683.362467,13.752,-0.117,-0.999,0.973,0.018,-0.000,-0.05583604425191879,0.07648618519306183,-0.483523428440094,OFFBOARD,INIT,
26.938,1770379683.462875,13.855,-0.115,-0.998,0.973,0.016,-0.002,-0.05849754065275192,0.0669756829738617,-0.4539298713207245,OFFBOARD,INIT,
27.039,1770379683.563501,13.950,-0.114,-0.998,0.972,0.015,-0.003,-0.0724031925201416,0.09422701597213745,-0.4507506787776947,OFFBOARD,INIT,
27.139,1770379683.664118,14.054,-0.113,-0.998,0.971,0.012,-0.003,-0.07095015048980713,0.11276736110448837,-0.45382457971572876,OFFBOARD,INIT,
27.240,1770379683.765187,14.149,-0.111,-0.998,0.970,0.011,-0.002,-0.08190105110406876,0.12570270895957947,-0.44203218817710876,OFFBOARD,INIT,
27.342,1770379683.866268,14.251,-0.109,-0.998,0.967,0.010,-0.003,-0.08914364874362946,0.09658162295818329,-0.44795525074005127,OFFBOARD,INIT,
27.443,1770379683.968154,14.346,-0.108,-0.998,0.966,0.007,-0.002,-0.09965333342552185,0.07288622111082077,-0.4559280276298523,OFFBOARD,INIT,
27.544,1770379684.068898,14.448,-0.106,-0.999,0.966,0.006,-0.003,-0.11908558011054993,0.0807587280869484,-0.44582217931747437,OFFBOARD,INIT,
27.645,1770379684.169618,14.543,-0.104,-0.999,0.966,0.003,-0.002,-0.11661433428525925,0.07767429947853088,-0.4263172745704651,OFFBOARD,INIT,
27.745,1770379684.270175,14.645,-0.103,-0.999,0.968,0.001,-0.001,-0.14727899432182312,0.05398998782038689,-0.44398096203804016,OFFBOARD,INIT,
27.847,1770379684.371604,14.740,-0.101,-0.999,0.968,0.001,-0.002,-0.1379939317703247,0.06066281720995903,-0.4498489797115326,OFFBOARD,INIT,
27.948,1770379684.473090,14.843,-0.100,-0.999,0.967,-0.002,-0.002,-0.16701115667819977,0.09427407383918762,-0.4334334433078766,OFFBOARD,INIT,
28.049,1770379684.573681,14.938,-0.100,-0.999,0.966,-0.006,-0.002,-0.15689878165721893,0.059207845479249954,-0.4397384524345398,OFFBOARD,INIT,
28.151,1770379684.675406,15.040,-0.100,-0.998,0.966,-0.010,-0.001,-0.13177716732025146,-0.0016992241144180298,-0.43223294615745544,OFFBOARD,INIT,
28.252,1770379684.776600,15.135,-0.100,-0.998,0.966,-0.012,-0.002,-0.10090288519859314,-0.01931675150990486,-0.43358829617500305,OFFBOARD,INIT,
28.352,1770379684.877154,15.238,-0.100,-0.997,0.968,-0.015,-0.002,-0.07344048470258713,-0.03138649836182594,-0.45738786458969116,OFFBOARD,INIT,
28.454,1770379684.978208,15.332,-0.099,-0.997,0.968,-0.017,-0.003,-0.06589853018522263,-0.012464484199881554,-0.463228315114975,OFFBOARD,INIT,
28.554,1770379685.078703,15.435,-0.099,-0.997,0.967,-0.018,-0.004,-0.08864957839250565,0.0553550124168396,-0.46030664443969727,OFFBOARD,INIT,
28.655,1770379685.179638,15.530,-0.099,-0.997,0.966,-0.018,-0.002,-0.0920809879899025,0.051373764872550964,-0.45921915769577026,OFFBOARD,INIT,
28.756,1770379685.280263,15.632,-0.099,-0.997,0.966,-0.021,-0.002,-0.0962357223033905,0.023004574701189995,-0.462985634803772,OFFBOARD,INIT,
28.856,1770379685.380633,15.726,-0.099,-0.997,0.964,-0.022,-0.002,-0.08546452224254608,0.01537069957703352,-0.44813087582588196,OFFBOARD,INIT,
28.957,1770379685.481893,15.828,-0.099,-0.996,0.965,-0.022,-0.001,-0.09465412050485611,-0.010165897198021412,-0.4386146068572998,OFFBOARD,INIT,
29.058,1770379685.582679,15.922,-0.100,-0.996,0.967,-0.025,-0.001,-0.08065882325172424,0.0032827272079885006,-0.45500776171684265,OFFBOARD,INIT,
29.158,1770379685.683119,16.025,-0.100,-0.996,0.967,-0.026,-0.001,-0.06931888312101364,-0.018835095688700676,-0.44092699885368347,OFFBOARD,INIT,
29.259,1770379685.784161,16.119,-0.101,-0.996,0.968,-0.028,-0.002,-0.05582570657134056,-0.006988043896853924,-0.44378337264060974,OFFBOARD,INIT,
29.360,1770379685.884942,16.221,-0.101,-0.996,0.970,-0.030,-0.002,-0.04906763508915901,-0.033615611493587494,-0.4384685754776001,OFFBOARD,INIT,
29.461,1770379685.985438,16.315,-0.102,-0.995,0.971,-0.031,-0.002,-0.03172972425818443,0.015390606597065926,-0.4355126619338989,OFFBOARD,INIT,
29.561,1770379686.085655,16.418,-0.103,-0.995,0.970,-0.033,-0.004,-0.009547739289700985,0.012800885364413261,-0.43290627002716064,OFFBOARD,INIT,
29.663,1770379686.187639,16.512,-0.104,-0.994,0.970,-0.031,-0.005,-0.012730034999549389,0.016789736226201057,-0.41928571462631226,OFFBOARD,INIT,
29.764,1770379686.289017,16.614,-0.105,-0.994,0.969,-0.031,-0.006,-0.030923279002308846,0.03708116337656975,-0.43094465136528015,OFFBOARD,INIT,
29.865,1770379686.389757,16.708,-0.105,-0.994,0.970,-0.030,-0.005,-0.040472615510225296,0.019651783630251884,-0.44047704339027405,OFFBOARD,INIT,
29.966,1770379686.490925,16.810,-0.106,-0.993,0.969,-0.029,-0.006,-0.043753378093242645,0.042918600142002106,-0.4473828077316284,OFFBOARD,INIT,
30.067,1770379686.591788,16.904,-0.106,-0.993,0.967,-0.027,-0.006,-0.06731665134429932,-0.021302415058016777,-0.44757217168807983,OFFBOARD,INIT,
30.168,1770379686.692977,17.006,-0.107,-0.992,0.967,-0.027,-0.005,-0.08411562442779541,0.009446660988032818,-0.43856754899024963,OFFBOARD,INIT,
30.269,1770379686.793657,17.100,-0.108,-0.992,0.967,-0.028,-0.009,-0.08445803821086884,-0.032632485032081604,-0.4376241862773895,OFFBOARD,INIT,
30.369,1770379686.893990,17.201,-0.109,-0.992,0.964,-0.028,-0.009,-0.08347789198160172,-0.04695756733417511,-0.44637179374694824,OFFBOARD,INIT,
30.470,1770379686.994757,17.294,-0.111,-0.993,0.962,-0.030,-0.010,-0.06529475003480911,-0.0633004903793335,-0.46059751510620117,OFFBOARD,INIT,
30.571,1770379687.095840,17.395,-0.112,-0.994,0.963,-0.032,-0.011,-0.03326241299510002,-0.11449141055345535,-0.4713912904262543,OFFBOARD,INIT,
30.672,1770379687.197012,17.488,-0.114,-0.995,0.964,-0.032,-0.009,-0.009728421457111835,-0.10489526391029358,-0.47283416986465454,OFFBOARD,INIT,
30.773,1770379687.297359,17.590,-0.116,-0.996,0.964,-0.032,-0.009,-0.005818004719913006,-0.09110688418149948,-0.4620231091976166,OFFBOARD,INIT,
30.873,1770379687.397710,17.684,-0.118,-0.997,0.967,-0.031,-0.008,-0.02412991225719452,-0.07583063095808029,-0.4549419581890106,OFFBOARD,INIT,
30.974,1770379687.498747,17.786,-0.120,-0.997,0.969,-0.028,-0.008,-0.028752576559782028,-0.07164973765611649,-0.441754549741745,OFFBOARD,INIT,
31.075,1770379687.599531,17.880,-0.122,-0.998,0.973,-0.028,-0.006,-0.04575799033045769,-0.04049191623926163,-0.4454195499420166,OFFBOARD,INIT,
31.176,1770379687.700695,17.983,-0.124,-0.998,0.972,-0.027,-0.003,-0.03493713587522507,-0.017005017027258873,-0.44506311416625977,OFFBOARD,INIT,
31.277,1770379687.801411,18.077,-0.126,-0.999,0.971,-0.028,-0.003,-0.01160604041069746,-0.009641874581575394,-0.43327248096466064,OFFBOARD,INIT,
31.378,1770379687.902518,18.180,-0.128,-0.999,0.972,-0.028,-0.002,0.0065235719084739685,-0.031731490045785904,-0.4593569338321686,OFFBOARD,INIT,
31.478,1770379688.002816,18.274,-0.131,-1.000,0.972,-0.028,-0.001,0.030026016756892204,-0.10082288086414337,-0.45582935214042664,OFFBOARD,INIT,
31.579,1770379688.103521,18.376,-0.134,-1.000,0.972,-0.029,-0.002,0.04434484988451004,-0.10431719571352005,-0.45307299494743347,OFFBOARD,INIT,
31.680,1770379688.204644,18.470,-0.136,-1.000,0.972,-0.030,-0.001,0.06900614500045776,-0.07248352468013763,-0.46311327815055847,OFFBOARD,INIT,
31.781,1770379688.305859,18.604,-0.141,-1.000,0.972,-0.031,0.000,0.11415247619152069,-0.08761951327323914,-0.4655469059944153,OFFBOARD,INIT,
31.882,1770379688.406916,18.706,-0.145,-1.000,0.970,-0.033,0.001,0.1530648022890091,-0.10268561542034149,-0.47534453868865967,OFFBOARD,INIT,
31.983,1770379688.508135,18.800,-0.148,-0.999,0.973,-0.032,-0.000,0.1975223571062088,-0.14572083950042725,-0.46312960982322693,OFFBOARD,INIT,
32.084,1770379688.608753,18.903,-0.151,-0.999,0.974,-0.030,-0.000,0.208967924118042,-0.11111357063055038,-0.47004106640815735,OFFBOARD,INIT,
